row,document,status,result_path,focus_node,evidence_xml_id,outcome,relation_xml_id,target,reason
237,cab-001-039,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s002_a002,cab-001-039_s002,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
238,cab-001-039,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a004,cab-001-039_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
239,cab-001-039,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a008,cab-001-039_s005,applied,review_0239_hasParticipant,person_cab-001-039_cab-001-039_s003_a011,
240,cab-001-039,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s003_a004,cab-001-039_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
241,cab-001-039,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s006_a001,cab-001-039_s006,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
242,cab-001-040,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0040/event_cab-001-040_cab-001-040_s003_a005,cab-001-040_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
243,cab-001-040,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0040/event_cab-001-040_cab-001-040_s003_a008,cab-001-040_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
244,cab-001-040,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0040/event_cab-001-040_cab-001-040_s003_a009,cab-001-040_s003,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
245,cab-001-040,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0040/event_cab-001-040_cab-001-040_s003_a005,cab-001-040_s003,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
246,cab-001-040,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0040/event_cab-001-040_cab-001-040_s003_a008,cab-001-040_s003,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
247,cab-001-040,explicit_recoverable,leco:createsRepresentation,https://w3id.org/leco/data/co-ahrb-cab-001-d0040/event_cab-001-040_cab-001-040_s003_a005,cab-001-040_s003,deferred,,,requiere resolver principal(es)/representante(s) y revisar multiplicidad antes de crear RepresentationRelation
248,cab-001-040,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0040/event_cab-001-040_cab-001-040_s003_a008,cab-001-040_s003,applied,review_0248_decidedBy,org_cab-001-040_cab-001-040_s001_a003,
249,cab-001-040,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0040/event_cab-001-040_cab-001-040_s003_a009,cab-001-040_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
250,cab-001-042,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s008_a002,cab-001-042_s008,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
251,cab-001-042,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s001_a006,cab-001-042_s001,not_applied_by_policy,,,review_status=needs_review
252,cab-001-042,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s008_a002,cab-001-042_s008,not_applied_by_policy,,,review_status=keep_warning
253,cab-001-042,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s007_a003,cab-001-042_s007,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
254,cab-001-042,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s001_a006,cab-001-042_s001,applied,review_0254_hasParticipant,person_cab-001-042_cab-001-042_s001_a005,
255,cab-001-042,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s003_a001,cab-001-042_s003,not_applied_by_policy,,,review_status=keep_warning
256,cab-001-042,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s002_a001,cab-001-042_s002,applied,review_0256_decidedBy,org_cab-001-042_cab-001-042_s001_a003,
257,cab-001-042,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s007_a002,cab-001-042_s007,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
258,cab-001-042,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s002_a001,cab-001-042_s002,not_applied_by_policy,,,review_status=keep_warning
259,cab-001-042,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s007_a002,cab-001-042_s007,applied,review_0259_hasParticipant,person_cab-001-042_cab-001-042_s007_a004,
260,cab-001-042,keep_warning,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s003_a001,cab-001-042_s003,not_applied_by_policy,,,review_status=keep_warning
261,cab-001-042,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s008_a001,cab-001-042_s008,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
262,cab-001-042,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s002_a001,cab-001-042_s002,applied,review_0262_hasParticipant,person_cab-001-042_cab-001-042_s002_a003,
263,cab-001-042,keep_warning,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s003_a001,cab-001-042_s003,not_applied_by_policy,,,review_status=keep_warning
264,cab-001-042,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s008_a001,cab-001-042_s008,not_applied_by_policy,,,review_status=keep_warning
265,cab-001-042,keep_warning,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s003_a001,cab-001-042_s003,not_applied_by_policy,,,review_status=keep_warning
266,cab-001-046,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s002_a003,cab-001-046_s002,not_applied_by_policy,,,review_status=keep_warning
267,cab-001-046,keep_warning,leco:conceptUseJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/concept_use_cab-001-046_cab-001-046_s013_a002,cab-001-046_s013,not_applied_by_policy,,,review_status=keep_warning
268,cab-001-046,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s002_a002,cab-001-046_s002,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
269,cab-001-046,explicit_recoverable,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s001_a005,cab-001-046_s001,applied,review_0269_decidedBy,org_cab-001-046_cab-001-046_s013_a001,
270,cab-001-046,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s001_a005,cab-001-046_s001,not_applied_by_policy,,,review_status=needs_review
271,cab-001-046,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s002_a002,cab-001-046_s002,not_applied_by_policy,,,review_status=keep_warning
272,cab-001-046,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s001_a005,cab-001-046_s001,applied,review_0272_hasParticipant,person_cab-001-046_cab-001-046_s001_a004,
273,cab-001-046,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s002_a002,cab-001-046_s002,applied,review_0273_decidedBy,org_cab-001-046_cab-001-046_s001_a001,
274,cab-001-046,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s002_a003,cab-001-046_s002,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
275,cab-001-055,explicit_recoverable,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s004_a002,cab-001-055_s004,applied,review_0275_decidedBy,org_cab-001-055_cab-001-055_s004_a001,
276,cab-001-055,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s002_a002,cab-001-055_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
277,cab-001-055,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s003_a001,cab-001-055_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
278,cab-001-055,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s005_a001,cab-001-055_s005,applied,review_0278_decidedBy,org_cab-001-055_cab-001-055_s002_a001,
279,cab-001-055,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s005_a001,cab-001-055_s005,not_applied_by_policy,,,review_status=keep_warning
280,cab-001-055,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s006_a002,cab-001-055_s006,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
281,cab-001-055,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s004_a002,cab-001-055_s004,applied,review_0281_hasParticipant,org_cab-001-055_cab-001-055_s004_a001,
282,cab-001-055,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s006_a003,cab-001-055_s006,applied,review_0282_hasParticipant,org_cab-001-055_cab-001-055_s002_a001,
283,cab-001-055,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s005_a002,cab-001-055_s005,not_applied_by_policy,,,review_status=keep_warning
284,cab-001-055,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s006_a002,cab-001-055_s006,applied,review_0284_hasParticipant,org_cab-001-055_cab-001-055_s002_a001,
285,cab-001-055,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s004_a002,cab-001-055_s004,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
286,cab-001-055,keep_warning,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s005_a002,cab-001-055_s005,not_applied_by_policy,,,review_status=keep_warning
287,cab-001-055,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s006_a002,cab-001-055_s006,applied,review_0287_decidedBy,org_cab-001-055_cab-001-055_s002_a001,
288,cab-001-055,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s002_a003,cab-001-055_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
289,cab-001-055,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s006_a003,cab-001-055_s006,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
290,cab-001-055,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s002_a002,cab-001-055_s002,applied,review_0290_hasParticipant,person_cab-001-055_cab-001-055_s002_a004,
291,cab-001-055,keep_warning,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s005_a001,cab-001-055_s005,not_applied_by_policy,,,review_status=keep_warning
292,cab-001-056,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a001,cab-001-056_s002,applied,review_0292_decidedBy,org_cab-001-056_cab-001-056_s001_a002,
293,cab-001-056,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s005_a004,cab-001-056_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
294,cab-001-056,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s004_a001,cab-001-056_s004,not_applied_by_policy,,,review_status=keep_warning
295,cab-001-056,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a001,cab-001-056_s002,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
296,cab-001-056,explicit_recoverable,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s003_a003,cab-001-056_s003,applied,review_0296_sanctions,org_cab-001-056_cab-001-056_s001_a002,
297,cab-001-056,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a002,cab-001-056_s002,applied,review_0297_decidedBy,org_cab-001-056_cab-001-056_s001_a002,
298,cab-001-056,keep_warning,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a002,cab-001-056_s002,not_applied_by_policy,,,review_status=keep_warning
299,cab-001-056,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s004_a001,cab-001-056_s004,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
300,cab-001-056,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a002,cab-001-056_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
301,cab-001-056,explicit_recoverable,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s003_a003,cab-001-056_s003,applied,review_0301_decidedBy,org_cab-001-056_cab-001-056_s001_a002,
302,cab-001-056,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s003_a003,cab-001-056_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
303,cab-001-056,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s003_a003,cab-001-056_s003,applied,review_0303_hasParticipant,org_cab-001-056_cab-001-056_s001_a002,
304,cab-001-056,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s004_a001,cab-001-056_s004,applied,review_0304_decidedBy,org_cab-001-056_cab-001-056_s001_a002,
305,cab-001-056,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s005_a003,cab-001-056_s005,applied,review_0305_hasParticipant,org_cab-001-056_cab-001-056_s001_a002,
306,cab-001-056,explicit_recoverable,leco:resultsInLegalArrangement,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s005_a004,cab-001-056_s005,applied,review_0306_resultsInLegalArrangement,review_arrangement_0306,
307,cab-001-056,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s005_a003,cab-001-056_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
308,cab-001-056,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s005_a003,cab-001-056_s005,applied,review_0308_decidedBy,org_cab-001-056_cab-001-056_s001_a002,
309,cab-001-056,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s005_a004,cab-001-056_s005,applied,review_0309_hasParticipant,org_cab-001-056_cab-001-056_s001_a002,
310,cab-001-056,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a001,cab-001-056_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
311,cab-001-056,keep_warning,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a002,cab-001-056_s002,not_applied_by_policy,,,review_status=keep_warning
