document,severity,constraint,result_path,message,focus_node,focus_types,focus_label,evidence_uris,evidence_xml_ids,evidence_text,evidence_file,evidence_method,suggested_action,suggested_action_note,review_status,reviewer_note
cab-001-018,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s004_a002,leco:Oath,juramento,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/cab-001-018_s004,cab-001-018_s004,"Finalmente se ordena entregar la vara de Justicia al capitan Lanchero, quien tomo el juramento de fidelidad, en prueba de su cumplimiento a la misión encomendada Santafé, 9 Septiembre 1553.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «juramento» no está afirmada explícitamente, pero cab-001-018_s004 aporta contexto (Santafé). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-018,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s001_a009,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/cab-001-018_s001,cab-001-018_s001,"En la ciudad de Tunja del Nuevo Reino de Granada, 12 de Septiembre de 1553 se reunieron los miembros del Cabildo; allí el Licenciado Juan Montaño Oidor de la Audencia y Juez de Comisión dá fé de la orden que se le inpartió para hacer comparecer ante él, a un poder y facultad al capitán Luis Lanchero para que vaya a la ciudad de Tunja y a otras ciudades del Reino hasta encontrarlo y remitirlo a esta ciudad.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «poder» no está afirmada explícitamente, pero cab-001-018_s001 aporta contexto (Cabildo/Justicia y Regimiento, Tunja, Nuevo Reino). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-018,Warning,sh:MinCountConstraintComponent,leco:createsRepresentation,El otorgamiento de poder no está enlazado todavía con una relación de representación.,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s001_a009,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/cab-001-018_s001,cab-001-018_s001,"En la ciudad de Tunja del Nuevo Reino de Granada, 12 de Septiembre de 1553 se reunieron los miembros del Cabildo; allí el Licenciado Juan Montaño Oidor de la Audencia y Juez de Comisión dá fé de la orden que se le inpartió para hacer comparecer ante él, a un poder y facultad al capitán Luis Lanchero para que vaya a la ciudad de Tunja y a otras ciudades del Reino hasta encontrarlo y remitirlo a esta ciudad.",source-tei,segment leco:documentsAct focus,review_representation_relation,"Revisar el poder: principal, representante y relación creada. No convertir la mera palabra 'poder' en representación completa sin evidencia.",explicit_recoverable,Propuesta para revisión: cab-001-018_s001 expresa un poder/facultad de representación a favor de capitán Luis Lanchero. Crear/enlazar leco:RepresentationRelation y conectar el GrantOfPower mediante leco:createsRepresentation; completar principal/representante solo con lo explícito o con inferencia trazable.
cab-001-018,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s003_a002,leco:Sanction,pena,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/cab-001-018_s003,cab-001-018_s003,"Tambien se dispone que los señores Justicias de cada Provincia colaboren para encontrar al negro en mención y se estipula una pena de $1.000 pesos a quién colocara algún impedimento, dicho dinero pasaria a la cámara del Rey.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «pena» no está afirmada explícitamente, pero cab-001-018_s003 aporta contexto (provincia). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-018,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s002_a001,leco:Proclamation,pregón,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/cab-001-018_s002,cab-001-018_s002,"Se autoriza efectuar el pregón, con el fin de conocer información alguna sobre el negro Valenciano; quien habia sido traido al reino por parte del licenciado Miguel Diaz de Armendaris, habia pertenecido a Don Alonso Tellez y actualmente se encontraba fugitivo.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-018_s002 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «pregón». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-018,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s004_a002,leco:Oath,juramento,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/cab-001-018_s004,cab-001-018_s004,"Finalmente se ordena entregar la vara de Justicia al capitan Lanchero, quien tomo el juramento de fidelidad, en prueba de su cumplimiento a la misión encomendada Santafé, 9 Septiembre 1553.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-018_s004 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «juramento». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-018,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s001_a009,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/cab-001-018_s001,cab-001-018_s001,"En la ciudad de Tunja del Nuevo Reino de Granada, 12 de Septiembre de 1553 se reunieron los miembros del Cabildo; allí el Licenciado Juan Montaño Oidor de la Audencia y Juez de Comisión dá fé de la orden que se le inpartió para hacer comparecer ante él, a un poder y facultad al capitán Luis Lanchero para que vaya a la ciudad de Tunja y a otras ciudades del Reino hasta encontrarlo y remitirlo a esta ciudad.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-018_s001 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «poder». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:sanctions,No se ha identificado el actor sancionado.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s003_a001,leco:Fine,multa,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s003,cab-001-019_s003,Por lo anterior se multa con $200 pesos del buen oro a quienes siendo del Cabildo incumplieran la Real Provisión.,source-tei,segment leco:documentsAct focus,review_sanction_target,Identificar el destinatario de la sanción si está textual o inequívocamente contextualizado; conservar el warning si no puede determinarse.,keep_warning,Propuesta para revisión: cab-001-019_s003 formula una pena/multa de modo condicional o sin destinatario concreto identificable. Mantener el warning; no crear un actor ficticio para satisfacer leco:sanctions.
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s003_a001,leco:Fine,multa,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s003,cab-001-019_s003,Por lo anterior se multa con $200 pesos del buen oro a quienes siendo del Cabildo incumplieran la Real Provisión.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «multa» no está afirmada explícitamente, pero cab-001-019_s003 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a001,leco:GrantOfPower,poder de representación,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s004,cab-001-019_s004,En esta reunión se dió todo el poder de representación al capitan Gonzalo Suárez para que apele y suplique por el Cabildo.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «poder de representación» no está afirmada explícitamente, pero cab-001-019_s004 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-019,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a001,leco:GrantOfPower,poder de representación,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s004,cab-001-019_s004,En esta reunión se dió todo el poder de representación al capitan Gonzalo Suárez para que apele y suplique por el Cabildo.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-019_s004 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «poder de representación». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:appealsAgainst,No se ha identificado la decisión apelada.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a004,leco:Appeal,apele,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s004,cab-001-019_s004,En esta reunión se dió todo el poder de representación al capitan Gonzalo Suárez para que apele y suplique por el Cabildo.,source-tei,segment leco:documentsAct focus,review_appealed_decision,"Identificar la decisión/acto contra el cual se apela, solo si el texto o el contexto documental lo sustentan.",keep_warning,"Propuesta para revisión: cab-001-019_s004 menciona «apele», pero no identifica una decisión concreta contra la cual se interpone. Mantener el warning; no fabricar el objeto de leco:appealsAgainst a partir del mero uso de 'apelar/apelaciones'."
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a004,leco:Appeal,apele,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s004,cab-001-019_s004,En esta reunión se dió todo el poder de representación al capitan Gonzalo Suárez para que apele y suplique por el Cabildo.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «apele» no está afirmada explícitamente, pero cab-001-019_s004 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-019,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s003_a001,leco:Fine,multa,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s003,cab-001-019_s003,Por lo anterior se multa con $200 pesos del buen oro a quienes siendo del Cabildo incumplieran la Real Provisión.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",keep_warning,Propuesta para revisión: en cab-001-019_s003 no se identifica un participante concreto e inequívoco para «multa». Mantener el warning; no crear una persona o grupo genérico solo para completar SHACL.
cab-001-019,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s001_a003,leco:ReadingAct,leyó,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s001,cab-001-019_s001,"En la ciudad de Tunja, el día 17 de Octubre 1553, se leyó una Real Provisión en la que se dice que los Consejos Justicia y Regimiento de este Nuevo Reino de Granada no enviaron procuradores al Reino de España, para que negociaran y solicitaran lo que conviniera a las ciudades y cabildos, ante el Consejo de Indias.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",contextual_inference,"Propuesta para revisión: el participante de «leyó» no queda como sujeto inequívoco en cab-001-019_s001, pero puede inferirse por continuidad gramatical/institucional. Revisar el contexto inmediato y, si se acepta, registrar la relación como inferida con evidencia y confianza."
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:beforeAuthority,No se ha identificado la autoridad ante la cual se presenta la apelación.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a004,leco:Appeal,apele,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s004,cab-001-019_s004,En esta reunión se dió todo el poder de representación al capitan Gonzalo Suárez para que apele y suplique por el Cabildo.,source-tei,segment leco:documentsAct focus,review_appeal_authority,Identificar la autoridad ante la que se interpone la apelación y registrar inferencia/procedencia si no es textual directa.,keep_warning,Propuesta para revisión: cab-001-019_s004 menciona «apele» sin indicar de forma inequívoca la autoridad ante la que se tramita esa apelación. Mantener el warning salvo que otro segmento enlazado identifique explícitamente la autoridad.
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:createsRepresentation,El otorgamiento de poder no está enlazado todavía con una relación de representación.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a001,leco:GrantOfPower,poder de representación,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s004,cab-001-019_s004,En esta reunión se dió todo el poder de representación al capitan Gonzalo Suárez para que apele y suplique por el Cabildo.,source-tei,segment leco:documentsAct focus,review_representation_relation,"Revisar el poder: principal, representante y relación creada. No convertir la mera palabra 'poder' en representación completa sin evidencia.",explicit_recoverable,Propuesta para revisión: cab-001-019_s004 expresa un poder/facultad de representación a favor de capitán Gonzalo Suárez. Crear/enlazar leco:RepresentationRelation y conectar el GrantOfPower mediante leco:createsRepresentation; completar principal/representante solo con lo explícito o con inferencia trazable.
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s001_a003,leco:ReadingAct,leyó,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s001,cab-001-019_s001,"En la ciudad de Tunja, el día 17 de Octubre 1553, se leyó una Real Provisión en la que se dice que los Consejos Justicia y Regimiento de este Nuevo Reino de Granada no enviaron procuradores al Reino de España, para que negociaran y solicitaran lo que conviniera a las ciudades y cabildos, ante el Consejo de Indias.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,needs_review,"Propuesta para revisión: cab-001-019_s001 contiene varios posibles marcos jurisdiccionales (Cabildo/Justicia y Regimiento, Consejo de Indias, Tunja, Nuevo Reino). No seleccionar uno automáticamente; determinar qué autoridad/ámbito corresponde específicamente al acto «leyó»."
cab-001-019,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a005,leco:Supplication,suplique,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s004,cab-001-019_s004,En esta reunión se dió todo el poder de representación al capitan Gonzalo Suárez para que apele y suplique por el Cabildo.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-019_s004 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «suplique». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:decidedBy,No se ha identificado quién decidió esta decisión jurídica.,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s003_a001,leco:Fine,multa,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s003,cab-001-019_s003,Por lo anterior se multa con $200 pesos del buen oro a quienes siendo del Cabildo incumplieran la Real Provisión.,source-tei,segment leco:documentsAct focus,review_deciding_authority,Comprobar quién adopta la decisión en el segmento y su contexto inmediato; no asumir Cabildo automáticamente si el texto no lo permite.,keep_warning,"Propuesta para revisión: cab-001-019_s003 no identifica quién adopta la decisión «multa»; los actores mencionados pueden ser ejecutores, destinatarios o afectados. Mantener el warning mientras no haya evidencia adicional."
cab-001-019,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a005,leco:Supplication,suplique,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/cab-001-019_s004,cab-001-019_s004,En esta reunión se dió todo el poder de representación al capitan Gonzalo Suárez para que apele y suplique por el Cabildo.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «suplique» no está afirmada explícitamente, pero cab-001-019_s004 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-038,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s006_a006,leco:OrderAct,ordenó,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s006,cab-001-038_s006,"Acordaron nombrar por alcalde a Hernando de Rojas, mientras donde el titular fuera de Tunja, razón por la cual se ordenó realizar los preparativos del recibimiento.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",contextual_inference,"Propuesta para revisión: el participante de «ordenó» no queda como sujeto inequívoco en cab-001-038_s006, pero puede inferirse por continuidad gramatical/institucional. Revisar el contexto inmediato y, si se acepta, registrar la relación como inferida con evidencia y confianza."
cab-001-038,Warning,sh:MinCountConstraintComponent,leco:appointsToOffice,No se ha identificado el oficio al que se realiza el nombramiento.,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s006_a002,leco:Appointment,nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s006,cab-001-038_s006,"Acordaron nombrar por alcalde a Hernando de Rojas, mientras donde el titular fuera de Tunja, razón por la cual se ordenó realizar los preparativos del recibimiento.",source-tei,segment leco:documentsAct focus,review_appointment_office,Comprobar el oficio al que se nombra. Normalizar el tipo de oficio sin borrar la forma histórica del texto.,explicit_recoverable,"Propuesta para revisión: cab-001-038_s006 expresa el cargo «Alcalde». Recuperar leco:appointsToOffice hacia el Office correspondiente y normalizar su tipo amplio según la política LeCO, conservando la forma histórica en TEI."
cab-001-038,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s002_a003,leco:Fine,multas,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s002,cab-001-038_s002,"Se dijo que habia queponer remedio a las personas que estan hechando a perder los montes de esta jurisdicción, para lo cual se deben cobrar multas. 24 mayo 1549.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «multas» no está afirmada explícitamente, pero cab-001-038_s002 aporta contexto (jurisdicción). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-038,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s003_a003,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s003,cab-001-038_s003,"Don Juan de Montalvo solicita a los señores Justicia y Regimiento un poder para ocupar el cargo de contador mientras dure la ausencia del titular, quien viajó a la ciudad de Velez .",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",needs_review,"Propuesta para revisión: cab-001-038_s003 menciona actores o afectados, pero no es inequívoco que correspondan al acto «poder» tal como está tipado. Revisar primero la segmentación/tipo de evento antes de enlazar participantes."
cab-001-038,Warning,sh:MinCountConstraintComponent,leco:createsRepresentation,El otorgamiento de poder no está enlazado todavía con una relación de representación.,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s003_a003,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s003,cab-001-038_s003,"Don Juan de Montalvo solicita a los señores Justicia y Regimiento un poder para ocupar el cargo de contador mientras dure la ausencia del titular, quien viajó a la ciudad de Velez .",source-tei,segment leco:documentsAct focus,review_representation_relation,"Revisar el poder: principal, representante y relación creada. No convertir la mera palabra 'poder' en representación completa sin evidencia.",needs_review,"Propuesta para revisión: cab-001-038_s003 muestra que Juan de Montalvo solicita un poder, pero no demuestra que el poder haya sido otorgado. Revisar la tipificación como GrantOfPower; no crear createsRepresentation mientras solo conste la solicitud."
cab-001-038,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s005_a002,leco:Obedience,obedecieron,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s005,cab-001-038_s005,Los miembros del Cabildo obedecieron y dieron fiel cumplimiento a lo dispuesto por su señoria.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-038_s005 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «obedecieron». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-038,Warning,sh:MinCountConstraintComponent,leco:sanctions,No se ha identificado el actor sancionado.,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s002_a003,leco:Fine,multas,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s002,cab-001-038_s002,"Se dijo que habia queponer remedio a las personas que estan hechando a perder los montes de esta jurisdicción, para lo cual se deben cobrar multas. 24 mayo 1549.",source-tei,segment leco:documentsAct focus,review_sanction_target,Identificar el destinatario de la sanción si está textual o inequívocamente contextualizado; conservar el warning si no puede determinarse.,needs_review,"Propuesta para revisión: cab-001-038_s002 contiene posibles destinatarios de «multas», pero la referencia es ambigua o colectiva. Determinar primero quién es sancionado y cómo representarlo (persona, grupo o categoría histórica)."
cab-001-038,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s006_a002,leco:Appointment,nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s006,cab-001-038_s006,"Acordaron nombrar por alcalde a Hernando de Rojas, mientras donde el titular fuera de Tunja, razón por la cual se ordenó realizar los preparativos del recibimiento.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «nombrar» no está afirmada explícitamente, pero cab-001-038_s006 aporta contexto (Tunja). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-038,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s004_a005,leco:LandGrant,adjudique,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/cab-001-038_s004,cab-001-038_s004,"En este Cabildo se leyó una petición de Don Juan de Chinchilla quien pide se le adjudique un pedazo de tierra, ubicada junto al Corral de Pedro Cordoba. 20 octubre 1549 Cabildo en el que se leyó la orden del señor Gobernador Don Miguel Diaz de Armendaris, para que se se represente en la Real Audencia el Alcalde Gómez de Cifuentes.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",needs_review,"Propuesta para revisión: cab-001-038_s004 menciona actores o afectados, pero no es inequívoco que correspondan al acto «adjudique» tal como está tipado. Revisar primero la segmentación/tipo de evento antes de enlazar participantes."
